Date,TWD,TWS
2016-09-25 08:55:33,247,23.9505
2016-09-25 08:55:37,249,21.3144
2016-09-25 08:55:41,259,20.0932
2016-09-25 08:55:45,278,17.7257
2016-09-25 08:55:49,264,16.5963
2016-09-25 08:55:53,257,16.9267
2016-09-25 08:55:57,252,17.4542
2016-09-25 08:56:01,246,17.1862
2016-09-25 08:56:05,235,17.7649
2016-09-25 08:56:09,286,16.6685
2016-09-25 08:56:13,246,14.7623
2016-09-25 08:56:17,239,15.0948
2016-09-25 08:56:21,334,25.9493
2016-09-25 08:56:25,328,31.0634
2016-09-25 08:56:33,274,32.8391
2016-09-25 08:56:37,323,34.3253
2016-09-25 08:56:46,265,25.8212
2016-09-25 08:56:50,272,26.0086
2016-09-25 08:56:54,240,21.4708
2016-09-25 08:56:58,280,24.3447
2016-09-25 08:57:02,270,25.0282
2016-09-25 08:57:06,248,24.4956
2016-09-25 08:57:10,271,25.8648
2016-09-25 08:57:14,268,24.7172
2016-09-25 08:57:18,267,22.4967
2016-09-25 08:57:22,263,22.9458
2016-09-25 08:57:26,286,23.558
2016-09-25 08:57:30,328,26.2726
2016-09-25 08:57:34,255,17.7638
2016-09-25 08:57:38,247,18.3871
2016-09-25 08:57:42,257,21.8005
2016-09-25 08:57:46,277,22.7666
2016-09-25 08:57:50,294,23.0289
2016-09-25 08:57:54,264,21.2386
2016-09-25 08:57:58,261,21.4231
2016-09-25 08:58:02,353,25.3065
2016-09-25 08:58:06,285,20.9408
2016-09-25 08:58:10,253,18.4445
2016-09-25 08:58:14,239,16.3074
2016-09-25 08:58:18,241,16.4542
2016-09-25 08:58:22,250,14.6983
2016-09-25 08:58:26,348,22.9811
2016-09-25 08:58:30,279,17.6422
2016-09-25 08:58:34,238,16.1798
2016-09-25 08:58:38,268,21.1084
2016-09-25 08:58:42,305,23.8586
2016-09-25 08:58:46,269,19.9158
2016-09-25 08:58:50,249,18.0397
2016-09-25 08:58:54,328,24.0823
2016-09-25 08:58:59,247,15.4136
2016-09-25 08:59:03,243,14.0312
2016-09-25 08:59:07,236,14.179
2016-09-25 08:59:11,227,13.7413
2016-09-25 08:59:15,251,14.6459
2016-09-25 08:59:19,246,12.8734
2016-09-25 08:59:23,284,16.608
2016-09-25 08:59:27,293,18.4427
2016-09-25 08:59:31,285,19.5414
2016-09-25 08:59:35,259,18.6579
2016-09-25 08:59:39,265,20.2989
2016-09-25 08:59:43,331,26.5136
2016-09-25 08:59:47,287,17.3785
2016-09-25 08:59:51,302,16.2639
2016-09-25 08:59:55,258,14.4046
2016-09-25 08:59:59,284,13.3963
2016-09-25 09:00:03,346,13.0958
2016-09-25 09:00:07,357,15.5626
2016-09-25 09:00:11,272,13.8658
2016-09-25 09:00:15,250,12.7784
2016-09-25 09:00:19,234,13.2097
2016-09-25 09:00:23,233,13.1725
2016-09-25 09:00:27,233,11.7014
2016-09-25 09:00:31,237,11.8566
2016-09-25 09:00:35,238,11.5905
2016-09-25 09:00:39,233,11.3064
2016-09-25 09:00:43,233,11.0911
2016-09-25 09:00:47,245,13.9292
2016-09-25 09:00:51,249,13.1285
2016-09-25 09:00:55,252,14.6723
2016-09-25 09:00:59,241,14.9033
2016-09-25 09:01:03,221,15.7947
2016-09-25 09:01:07,214,15.2388
2016-09-25 09:01:11,205,15.387
2016-09-25 09:01:15,207,15.2236
2016-09-25 09:01:20,215,16.3958
2016-09-25 09:01:24,236,18.8756
2016-09-25 09:01:28,232,19.2147
2016-09-25 09:01:32,230,16.6583
2016-09-25 09:01:36,234,16.1975
2016-09-25 09:01:40,235,13.3955
2016-09-25 09:01:44,226,13.3182
2016-09-25 09:01:48,215,16.2495
2016-09-25 09:01:52,229,15.7064
2016-09-25 09:01:56,272,15.658
2016-09-25 09:02:00,277,13.1357
2016-09-25 09:02:04,243,15.9802
2016-09-25 09:02:08,255,15.9136
2016-09-25 09:02:12,256,15.4566
2016-09-25 09:02:16,259,17.7187
2016-09-25 09:02:20,269,14.3603
2016-09-25 09:02:24,248,15.6173
2016-09-25 09:02:28,258,13.4808
2016-09-25 09:02:32,262,13.2061
2016-09-25 09:02:36,248,16.8483
2016-09-25 09:02:40,250,17.1348
2016-09-25 09:02:44,252,17.7138
2016-09-25 09:02:48,268,15.4442
2016-09-25 09:02:52,260,14.8537
2016-09-25 09:02:56,247,16.3361
2016-09-25 09:03:00,242,17.3426
2016-09-25 09:03:04,231,18.0239
2016-09-25 09:03:08,237,17.2503
2016-09-25 09:03:12,237,16.8505
2016-09-25 09:03:16,258,16.5701
2016-09-25 09:03:20,255,16.8059
2016-09-25 09:03:24,284,16.3611
2016-09-25 09:03:28,295,15.1854
2016-09-25 09:03:32,307,15.7198
2016-09-25 09:03:36,242,16.6128
2016-09-25 09:03:40,248,16.2044
2016-09-25 09:03:44,231,15.8236
2016-09-25 09:03:48,242,14.7036
2016-09-25 09:03:52,264,13.0613
2016-09-25 09:03:56,322,12.9498
2016-09-25 09:04:00,237,14.1415
2016-09-25 09:04:04,300,16.4199
2016-09-25 09:04:09,278,20.0973
2016-09-25 09:04:13,174,26.6361
2016-09-25 09:04:17,225,16.0651
2016-09-25 09:04:21,304,18.7257
2016-09-25 09:04:25,274,13.9342
2016-09-25 09:04:29,333,13.8506
2016-09-25 09:04:33,302,16.1349
2016-09-25 09:04:37,298,17.8237
2016-09-25 09:04:41,342,18.4894
2016-09-25 09:04:45,299,18.9192
2016-09-25 09:04:49,274,17.9317
2016-09-25 09:04:53,303,17.5549
2016-09-25 09:04:57,335,22.6918
2016-09-25 09:05:01,329,24.1582
2016-09-25 09:05:05,265,20.4727
2016-09-25 09:05:09,286,23.8497
2016-09-25 09:05:13,311,22.1363
2016-09-25 09:05:17,320,22.1306
2016-09-25 09:05:21,238,22.4842
2016-09-25 09:05:25,226,23.0024
2016-09-25 09:05:29,239,20.8204
2016-09-25 09:05:33,265,18.8508
2016-09-25 09:05:37,331,19.8033
2016-09-25 09:05:41,302,19.1731
2016-09-25 09:05:45,275,24.4222
2016-09-25 09:05:49,241,25.8026
2016-09-25 09:05:53,240,26.6187
2016-09-25 09:05:57,249,27.2511
2016-09-25 09:06:01,237,23.9627
2016-09-25 09:06:05,231,23.8511
2016-09-25 09:06:09,233,23.7044
2016-09-25 09:06:13,230,22.8114
2016-09-25 09:06:17,226,22.6258
2016-09-25 09:06:21,230,24.1336
2016-09-25 09:06:25,249,26.6988
2016-09-25 09:06:30,226,21.9895
2016-09-25 09:06:34,232,23.5702
2016-09-25 09:06:38,249,26.2257
2016-09-25 09:06:42,257,23.8746
2016-09-25 09:06:46,274,23.8741
2016-09-25 09:06:50,264,22.4397
2016-09-25 09:06:54,272,21.6477
2016-09-25 09:06:58,305,25.1413
2016-09-25 09:07:02,274,24.5963
2016-09-25 09:07:06,244,19.7567
2016-09-25 09:07:10,250,18.8756
2016-09-25 09:07:14,246,19.6218
2016-09-25 09:07:18,254,18.3275
2016-09-25 09:07:22,248,17.9036
2016-09-25 09:07:26,243,18.1462
2016-09-25 09:07:30,247,16.4851
2016-09-25 09:07:34,243,15.2418
2016-09-25 09:07:38,244,18.2776
2016-09-25 09:07:42,234,16.943
2016-09-25 09:07:46,242,16.962
2016-09-25 09:07:50,253,18.0026
2016-09-25 09:07:54,236,16.368
2016-09-25 09:07:58,234,16.32
2016-09-25 09:08:02,239,17.5551
2016-09-25 09:08:06,234,16.6736
2016-09-25 09:08:10,217,14.1208
2016-09-25 09:08:14,226,15.3205
2016-09-25 09:08:18,226,13.705
2016-09-25 09:08:22,237,13.2031
2016-09-25 09:08:26,231,12.1723
2016-09-25 09:08:30,240,14.61
2016-09-25 09:08:35,239,17.1521
2016-09-25 09:08:39,241,19.5005
2016-09-25 09:08:43,238,17.8516
2016-09-25 09:08:47,236,17.2211
2016-09-25 09:08:51,237,17.7978
2016-09-25 09:08:55,243,19.2569
2016-09-25 09:08:59,230,17.2214
2016-09-25 09:09:03,257,19.923
2016-09-25 09:09:07,338,26.3846
2016-09-25 09:09:11,315,25.015
2016-09-25 09:09:15,239,21.8031
2016-09-25 09:09:19,273,20.7804
2016-09-25 09:09:23,257,17.5042
2016-09-25 09:09:27,259,17.3191
2016-09-25 09:09:31,264,18.9604
2016-09-25 09:09:35,279,20.3167
2016-09-25 09:09:39,283,21.481
2016-09-25 09:09:43,159,15.9322
2016-09-25 09:09:47,312,24.1105
2016-09-25 09:09:51,245,18.7625
2016-09-25 09:09:55,297,21.9301
2016-09-25 09:09:59,228,14.1938
2016-09-25 09:10:03,269,18.1032
2016-09-25 09:10:07,262,16.6672
2016-09-25 09:10:11,257,14.9088
2016-09-25 09:10:15,243,17.8103
2016-09-25 09:10:19,259,18.257
2016-09-25 09:10:23,235,12.8251
2016-09-25 09:10:27,242,15.2071
2016-09-25 09:10:31,249,16.6497
2016-09-25 09:10:35,298,21.9796
2016-09-25 09:10:39,292,22.6518
2016-09-25 09:10:43,305,22.8656
2016-09-25 09:10:47,261,18.8371
2016-09-25 09:10:52,278,18.9129
2016-09-25 09:10:56,252,14.8462
2016-09-25 09:11:00,251,13.8156
2016-09-25 09:11:04,254,14.0199
2016-09-25 09:11:08,243,14.8233
2016-09-25 09:11:12,280,17.8842
2016-09-25 09:11:16,297,20.1283
2016-09-25 09:11:20,311,20.8148
2016-09-25 09:11:24,291,18.4777
2016-09-25 09:11:28,248,19.0386
2016-09-25 09:11:32,264,18.9001
2016-09-25 09:11:36,247,16.3608
2016-09-25 09:11:40,259,16.518
2016-09-25 09:11:44,271,17.8914
2016-09-25 09:11:48,220,21.4688
2016-09-25 09:11:52,254,18.5912
2016-09-25 09:11:56,229,20.9264
2016-09-25 09:12:00,245,18.5885
2016-09-25 09:12:04,258,15.3846
2016-09-25 09:12:08,264,14.5807
2016-09-25 09:12:12,238,16.5822
2016-09-25 09:12:16,250,16.5881
2016-09-25 09:12:20,258,19.6912
2016-09-25 09:12:24,281,20.9278
2016-09-25 09:12:28,269,22.6617
2016-09-25 09:12:32,274,17.3717
2016-09-25 09:12:36,276,15.2437
2016-09-25 09:12:40,253,18.1587
2016-09-25 09:12:44,241,20.6504
2016-09-25 09:12:48,255,21.4243
2016-09-25 09:12:52,238,22.7728
2016-09-25 09:12:56,258,18.7735
2016-09-25 09:13:00,259,20.3778
2016-09-25 09:13:04,265,20.0168
2016-09-25 09:13:08,258,19.0087
2016-09-25 09:13:12,268,19.0381
2016-09-25 09:13:16,260,21.1459
2016-09-25 09:13:20,306,18.082
2016-09-25 09:13:24,261,20.0401
2016-09-25 09:13:28,311,20.353
2016-09-25 09:13:32,284,19.9069
2016-09-25 09:13:36,272,21.9349
2016-09-25 09:13:41,276,22.6298
2016-09-25 09:13:45,295,22.0239
2016-09-25 09:13:49,271,26.099
2016-09-25 09:13:53,272,24.5588
2016-09-25 09:13:57,267,23.9223
2016-09-25 09:14:01,310,22.3263
2016-09-25 09:14:05,303,22.285
2016-09-25 09:14:09,313,19.7396
2016-09-25 09:14:13,263,19.0582
2016-09-25 09:14:17,291,20.8687
2016-09-25 09:14:21,317,17.4707
2016-09-25 09:14:25,332,16.8323
2016-09-25 09:14:29,238,21.3946
2016-09-25 09:14:33,270,18.417
2016-09-25 09:14:37,297,19.7703
2016-09-25 09:14:41,305,20.3394
2016-09-25 09:14:45,280,25.8741
2016-09-25 09:14:49,262,25.6406
2016-09-25 09:14:53,261,24.0311
2016-09-25 09:14:57,355,22.3738
2016-09-25 09:15:01,348,21.4763
2016-09-25 09:15:05,315,23.1846
2016-09-25 09:15:09,320,21.4441
2016-09-25 09:15:13,271,20.365
2016-09-25 09:15:17,277,21.2016
2016-09-25 09:15:21,257,21.2405
2016-09-25 09:15:25,271,19.3181
2016-09-25 09:15:29,343,19.1966
2016-09-25 09:15:37,251,17.0749
2016-09-25 09:15:41,254,22.9249
2016-09-25 09:15:46,277,30.2033
2016-09-25 09:15:50,268,28.8501
2016-09-25 09:15:54,248,22.0636
2016-09-25 09:15:58,271,23.4493
2016-09-25 09:16:02,311,23.5176
2016-09-25 09:16:06,314,17.3794
2016-09-25 09:16:10,298,18.4404
2016-09-25 09:16:14,260,21.1501
2016-09-25 09:16:18,270,27.0293
2016-09-25 09:16:22,289,27.4788
2016-09-25 09:16:26,332,29.2776
2016-09-25 09:16:30,323,22.4927
2016-09-25 09:16:34,309,21.8109
2016-09-25 09:16:38,272,26.2572
2016-09-25 09:16:42,244,22.0427
2016-09-25 09:16:46,304,26.4034
2016-09-25 09:16:54,251,21.1476
2016-09-25 09:16:58,237,24.7464
2016-09-25 09:17:02,238,21.1753
2016-09-25 09:17:06,296,25.4484
2016-09-25 09:17:10,353,24.9728
2016-09-25 09:17:14,286,21.0398
2016-09-25 09:17:18,262,23.8393
2016-09-25 09:17:22,269,22.8176
2016-09-25 09:17:26,260,21.2653
2016-09-25 09:17:30,273,20.6335
2016-09-25 09:17:34,276,22.371
2016-09-25 09:17:38,286,17.3368
2016-09-25 09:17:46,285,15.4881
2016-09-25 09:17:50,341,19.2889
2016-09-25 09:17:54,307,17.6501
2016-09-25 09:17:58,271,15.9432
2016-09-25 09:18:02,254,18.9081
2016-09-25 09:18:06,294,24.4365
2016-09-25 09:18:14,271,20.2056
2016-09-25 09:18:18,289,19.645
2016-09-25 09:18:23,284,18.922
2016-09-25 09:18:27,242,16.6768
2016-09-25 09:18:31,245,18.5519
2016-09-25 09:18:35,264,23.2393
2016-09-25 09:18:39,264,23.6394
2016-09-25 09:18:43,255,21.2347
2016-09-25 09:18:47,285,22.8696
2016-09-25 09:18:51,250,19.8763
2016-09-25 09:18:55,251,19.8412
2016-09-25 09:18:59,236,18.8839
2016-09-25 09:19:03,266,18.3388
2016-09-25 09:19:07,321,24.4186
2016-09-25 09:19:11,275,20.1929
2016-09-25 09:19:15,251,16.9774
2016-09-25 09:19:19,249,17.7985
2016-09-25 09:19:23,229,17.3345
2016-09-25 09:19:27,244,18.2016
2016-09-25 09:19:31,299,24.3567
2016-09-25 09:19:35,289,23.749
2016-09-25 09:19:39,270,24.0639
2016-09-25 09:19:43,277,22.8494
2016-09-25 09:19:47,308,26.6062
2016-09-25 09:19:51,262,20.8057
2016-09-25 09:19:55,296,23.7622
2016-09-25 09:19:59,301,22.6309
2016-09-25 09:20:03,278,19.3932
2016-09-25 09:20:07,260,18.4599
2016-09-25 09:20:11,246,19.5154
2016-09-25 09:20:15,269,23.0691
2016-09-25 09:20:19,247,23.0226
2016-09-25 09:20:23,285,26.4884
2016-09-25 09:20:27,262,19.3377
2016-09-25 09:20:31,289,18.8861
2016-09-25 09:20:35,252,15.0339
2016-09-25 09:20:39,250,15.3006
2016-09-25 09:20:43,272,16.8187
2016-09-25 09:20:47,334,22.9762
2016-09-25 09:20:51,221,18.8601
2016-09-25 09:20:56,277,22.6659
2016-09-25 09:21:00,269,19.8779
2016-09-25 09:21:04,252,19.6731
2016-09-25 09:21:08,285,20.6275
2016-09-25 09:21:12,267,18.8134
2016-09-25 09:21:16,247,18.3035
2016-09-25 09:21:20,311,22.8035
2016-09-25 09:21:24,290,15.8877
2016-09-25 09:21:28,359,18.8083
2016-09-25 09:21:32,251,18.6717
2016-09-25 09:21:36,244,20.8848
2016-09-25 09:21:40,251,22.2078
2016-09-25 09:21:44,219,26.6093
2016-09-25 09:21:48,278,22.018
2016-09-25 09:21:52,291,19.8159
2016-09-25 09:21:56,211,24.9973
2016-09-25 09:22:00,221,23.3226
2016-09-25 09:22:04,289,20.297
2016-09-25 09:22:08,300,19.0582
2016-09-25 09:22:12,232,17.3798
2016-09-25 09:22:16,235,18.8342
2016-09-25 09:22:20,218,19.3686
2016-09-25 09:22:24,252,18.4534
2016-09-25 09:22:28,271,20.0105
2016-09-25 09:22:32,312,21.935
2016-09-25 09:22:36,289,23.1119
2016-09-25 09:22:40,339,24.6327
2016-09-25 09:22:44,235,21.1746
2016-09-25 09:22:48,255,19.4701
2016-09-25 09:22:52,299,19.7535
2016-09-25 09:22:56,291,19.3677
2016-09-25 09:23:00,306,19.31
2016-09-25 09:23:04,297,21.4865
2016-09-25 09:23:08,304,21.7419
2016-09-25 09:23:12,289,19.9855
2016-09-25 09:23:17,262,21.2335
2016-09-25 09:23:21,234,23.0756
2016-09-25 09:23:25,268,20.6632
2016-09-25 09:23:29,217,22.8239
2016-09-25 09:23:33,293,21.1741
2016-09-25 09:23:37,264,22.8759
2016-09-25 09:23:41,240,24.2144
2016-09-25 09:23:45,278,22.4058
2016-09-25 09:23:49,298,21.3992
2016-09-25 09:23:53,278,22.4297
2016-09-25 09:23:57,286,24.4711
2016-09-25 09:24:01,245,23.1314
2016-09-25 09:24:05,239,23.2526
2016-09-25 09:24:09,304,20.8535
2016-09-25 09:24:13,258,17.5843
2016-09-25 09:24:17,317,23.7439
2016-09-25 09:24:21,322,25.8508
2016-09-25 09:24:25,315,28.1541
2016-09-25 09:24:29,259,23.4984
2016-09-25 09:24:33,321,27.1314
2016-09-25 09:24:37,298,28.1435
2016-09-25 09:24:41,276,29.4164
2016-09-25 09:24:49,299,27.529
2016-09-25 09:24:53,229,20.809
2016-09-25 09:24:57,296,27.3523
2016-09-25 09:25:05,276,23.7329
2016-09-25 09:25:09,340,29.784
2016-09-25 09:25:13,284,25.5297
2016-09-25 09:25:17,310,28.3234
2016-09-25 09:25:21,300,28.1735
2016-09-25 09:25:25,284,25.0818
2016-09-25 09:25:29,319,28.8428
2016-09-25 09:25:33,266,25.8889
2016-09-25 09:25:37,328,32.1427
2016-09-25 09:25:41,311,30.7991
2016-09-25 09:25:45,261,22.9929
2016-09-25 09:25:49,287,24.1219
2016-09-25 09:25:53,270,20.0079
2016-09-25 09:25:58,292,21.3848
2016-09-25 09:26:02,272,19.1332
2016-09-25 09:26:06,301,22.0607
2016-09-25 09:26:10,256,16.8692
2016-09-25 09:26:14,259,17.2702
2016-09-25 09:26:18,231,15.7542
2016-09-25 09:26:22,290,20.2646
2016-09-25 09:26:26,301,21.6496
2016-09-25 09:26:30,260,19.3311
2016-09-25 09:26:34,237,18.469
2016-09-25 09:26:38,254,21.49
2016-09-25 09:26:42,248,20.3664
2016-09-25 09:26:46,254,21.0651
2016-09-25 09:26:50,258,22.7792
2016-09-25 09:26:54,321,30.448
2016-09-25 09:26:58,310,29.9057
2016-09-25 09:27:02,300,25.895
2016-09-25 09:27:06,264,20.7145
2016-09-25 09:27:10,298,20.7121
2016-09-25 09:27:14,252,15.369
2016-09-25 09:27:18,249,15.2823
2016-09-25 09:27:22,243,18.2939
2016-09-25 09:27:26,214,21.5566
2016-09-25 09:27:30,196,22.575
2016-09-25 09:27:34,233,18.0643
2016-09-25 09:27:38,217,19.2955
2016-09-25 09:27:42,262,16.9202
2016-09-25 09:27:46,243,16.2164
2016-09-25 09:27:50,224,16.1302
2016-09-25 09:27:54,269,14.4687
2016-09-25 09:27:58,237,15.9615
2016-09-25 09:28:02,232,18.9782
2016-09-25 09:28:06,245,18.2621
2016-09-25 09:28:11,252,17.2443
2016-09-25 09:28:15,243,16.6569
2016-09-25 09:28:19,264,17.8948
2016-09-25 09:28:23,254,21.2214
2016-09-25 09:28:27,255,20.9971
2016-09-25 09:28:31,243,20.4991
2016-09-25 09:28:35,242,19.3492
2016-09-25 09:28:39,241,18.3537
2016-09-25 09:28:43,340,21.8227
2016-09-25 09:28:47,313,21.4218
2016-09-25 09:28:51,277,20.4897
2016-09-25 09:28:55,316,21.7719
2016-09-25 09:28:59,309,20.9605
2016-09-25 09:29:03,251,18.6608
2016-09-25 09:29:07,249,19.6084
2016-09-25 09:29:11,248,19.8419
2016-09-25 09:29:15,306,18.7158
2016-09-25 09:29:19,283,18.2911
2016-09-25 09:29:23,263,21.9909
2016-09-25 09:29:27,227,22.929
2016-09-25 09:29:31,290,20.5465
2016-09-25 09:29:35,285,19.446
2016-09-25 09:29:39,314,22.4919
2016-09-25 09:29:47,259,29.3407
2016-09-25 09:29:51,246,31.8011
2016-09-25 09:29:55,298,25.8188
2016-09-25 09:29:59,255,28.7265
2016-09-25 09:30:03,243,29.7601
2016-09-25 09:30:07,277,23.5274
2016-09-25 09:30:12,272,21.3567
2016-09-25 09:30:16,306,26.6012
2016-09-25 09:30:20,275,23.349
2016-09-25 09:30:24,308,27.7506
2016-09-25 09:30:28,332,30.1293
2016-09-25 09:30:32,289,25.7725
2016-09-25 09:30:36,262,22.5555
2016-09-25 09:30:40,245,20.5547
2016-09-25 09:30:44,269,21.6016
2016-09-25 09:30:48,275,22.7646
2016-09-25 09:30:52,280,21.2739
2016-09-25 09:30:56,267,20.5483
2016-09-25 09:31:00,258,21.9079
2016-09-25 09:31:04,228,20.8751
2016-09-25 09:31:08,243,22.7734
2016-09-25 09:31:12,257,25.0206
2016-09-25 09:31:16,250,25.5146
2016-09-25 09:31:20,320,31.2332
2016-09-25 09:31:24,273,27.7723
2016-09-25 09:31:28,277,27.5762
2016-09-25 09:31:32,251,20.1163
2016-09-25 09:31:36,244,18.6468
2016-09-25 09:31:40,251,17.0573
2016-09-25 09:31:44,245,16.5777
2016-09-25 09:31:49,244,15.6543
2016-09-25 09:31:53,267,16.3557
2016-09-25 09:31:57,251,16.9241
2016-09-25 09:32:01,245,18.1805
2016-09-25 09:32:05,239,19.0191
2016-09-25 09:32:09,253,21.1448
2016-09-25 09:32:13,228,17.7696
2016-09-25 09:32:17,227,16.7978
2016-09-25 09:32:21,229,16.2921
2016-09-25 09:32:25,239,16.2789
2016-09-25 09:32:29,237,16.4657
2016-09-25 09:32:33,229,15.217
2016-09-25 09:32:37,229,15.3762
2016-09-25 09:32:41,246,16.2151
2016-09-25 09:32:45,252,16.3569
2016-09-25 09:32:49,245,16.0424
2016-09-25 09:32:53,245,15.6423
2016-09-25 09:32:57,243,14.5168
2016-09-25 09:33:01,242,14.6423
2016-09-25 09:33:05,240,14.7037
2016-09-25 09:33:09,248,14.8833
2016-09-25 09:33:13,245,15.3152
2016-09-25 09:33:17,242,14.3596
2016-09-25 09:33:21,247,14.0028
2016-09-25 09:33:25,247,13.6484
2016-09-25 09:33:29,245,13.8979
2016-09-25 09:33:33,244,14.5945
2016-09-25 09:33:37,244,16.7656
2016-09-25 09:33:41,242,16.3703
2016-09-25 09:33:45,237,15.5706
2016-09-25 09:33:49,233,16.3626
2016-09-25 09:33:53,234,15.3757
2016-09-25 09:33:57,235,17.5424
2016-09-25 09:34:01,230,17.1902
2016-09-25 09:34:05,229,17.0416
2016-09-25 09:34:09,233,15.9872
2016-09-25 09:34:13,233,15.7649
2016-09-25 09:34:18,234,15.7104
2016-09-25 09:34:22,232,13.9884
2016-09-25 09:34:26,231,14.5183
2016-09-25 09:34:30,231,14.4053
2016-09-25 09:34:34,232,15.5674
2016-09-25 09:34:38,232,15.5407
2016-09-25 09:34:42,229,15.8189
2016-09-25 09:34:46,230,15.0019
2016-09-25 09:34:50,233,14.8308
2016-09-25 09:34:54,231,14.3278
2016-09-25 09:34:58,228,13.6781
2016-09-25 09:35:02,226,13.2563
2016-09-25 09:35:06,222,12.0194
2016-09-25 09:35:10,226,12.9101
2016-09-25 09:35:14,236,13.9051
2016-09-25 09:35:18,240,14.1281
2016-09-25 09:35:22,238,13.1442
2016-09-25 09:35:26,227,13.5193
2016-09-25 09:35:30,233,13.9781
2016-09-25 09:35:34,227,15.7054
2016-09-25 09:35:38,219,15.9182
2016-09-25 09:35:42,221,16.1162
2016-09-25 09:35:46,227,19.6285
2016-09-25 09:35:50,228,18.8423
2016-09-25 09:35:54,234,19.6157
2016-09-25 09:35:58,231,19.5171
2016-09-25 09:36:02,231,19.2494
2016-09-25 09:36:06,233,19.088
2016-09-25 09:36:10,230,16.8837
2016-09-25 09:36:14,235,15.8223
2016-09-25 09:36:18,232,15.857
2016-09-25 09:36:22,233,15.2813
2016-09-25 09:36:26,234,15.3045
2016-09-25 09:36:30,233,17.1007
2016-09-25 09:36:34,231,16.8268
2016-09-25 09:36:39,232,16.6862
2016-09-25 09:36:43,234,16.3512
2016-09-25 09:36:47,229,16.2592
2016-09-25 09:36:51,232,16.2274
2016-09-25 09:36:55,228,16.238
2016-09-25 09:36:59,226,16.3606
2016-09-25 09:37:03,229,17.6125
2016-09-25 09:37:07,238,17.4704
2016-09-25 09:37:11,236,17.0428
2016-09-25 09:37:15,238,16.3394
2016-09-25 09:37:19,234,16.6854
2016-09-25 09:37:23,231,17.3078
2016-09-25 09:37:27,231,18.6472
2016-09-25 09:37:31,237,18.5819
2016-09-25 09:37:35,243,18.1692
2016-09-25 09:37:39,231,18.6801
2016-09-25 09:37:43,232,17.7135
2016-09-25 09:37:47,231,17.887
2016-09-25 09:37:51,231,16.4399
2016-09-25 09:37:55,231,16.0047
2016-09-25 09:37:59,230,16.4571
2016-09-25 09:38:03,229,15.2263
2016-09-25 09:38:07,230,14.7629
2016-09-25 09:38:11,235,15.1614
2016-09-25 09:38:15,233,15.6543
2016-09-25 09:38:19,240,16.7286
2016-09-25 09:38:23,237,15.7202
2016-09-25 09:38:27,230,18.0785
2016-09-25 09:38:31,238,18.1106
2016-09-25 09:38:35,229,17.5407
2016-09-25 09:38:39,234,16.4402
2016-09-25 09:38:43,235,15.9572
2016-09-25 09:38:47,236,15.0769
2016-09-25 09:38:51,242,15.3893
2016-09-25 09:38:55,242,15.5689
2016-09-25 09:38:59,244,15.1199
2016-09-25 09:39:03,240,13.5721
2016-09-25 09:39:08,238,13.2998
2016-09-25 09:39:12,243,14.773
2016-09-25 09:39:16,243,13.5552
2016-09-25 09:39:20,250,13.4197
2016-09-25 09:39:24,246,14.4143
2016-09-25 09:39:28,242,14.2544
2016-09-25 09:39:32,237,15.8762
2016-09-25 09:39:36,245,16.0433
2016-09-25 09:39:40,252,16.1413
2016-09-25 09:39:44,273,13.9405
2016-09-25 09:39:48,258,16.6161
2016-09-25 09:39:52,253,13.7072
2016-09-25 09:39:56,247,12.7013
2016-09-25 09:40:00,233,13.297
2016-09-25 09:40:04,264,15.4129
2016-09-25 09:40:08,260,20.778
2016-09-25 09:40:12,260,19.5651
2016-09-25 09:40:16,280,16.5256
2016-09-25 09:40:24,259,15.3839
2016-09-25 09:40:28,255,14.8427
2016-09-25 09:40:32,290,13.1024
2016-09-25 09:40:36,339,14.9252
2016-09-25 09:40:40,311,14.8566
2016-09-25 09:40:44,335,15.4418
2016-09-25 09:40:48,310,15.7377
2016-09-25 09:40:52,309,15.0572
2016-09-25 09:40:56,270,16.011
2016-09-25 09:41:01,267,15.0622
2016-09-25 09:41:05,261,15.2249
2016-09-25 09:41:09,282,16.0136
2016-09-25 09:41:13,257,15.2791
2016-09-25 09:41:17,253,15.7316
2016-09-25 09:41:21,242,15.6797
2016-09-25 09:41:25,259,15.1873
2016-09-25 09:41:29,254,14.9249
2016-09-25 09:41:33,301,15.9837
2016-09-25 09:41:37,268,14.6074
2016-09-25 09:41:41,297,14.254
2016-09-25 09:41:45,309,14.7797
2016-09-25 09:41:49,288,11.9154
2016-09-25 09:41:53,300,11.6385
2016-09-25 09:41:57,236,13.9665
2016-09-25 09:42:01,262,14.27
2016-09-25 09:42:05,273,13.1488
2016-09-25 09:42:09,232,17.0153
2016-09-25 09:42:13,258,14.7614
2016-09-25 09:42:17,260,14.8129
2016-09-25 09:42:21,246,15.9725
2016-09-25 09:42:25,236,14.7564
2016-09-25 09:42:29,279,13.3829
2016-09-25 09:42:33,292,12.6862
2016-09-25 09:42:37,256,13.7859
2016-09-25 09:42:41,266,13.89
2016-09-25 09:42:45,239,17.6972
2016-09-25 09:42:49,263,17.5924
2016-09-25 09:42:53,246,18.3267
2016-09-25 09:42:57,287,16.507
2016-09-25 09:43:01,233,19.8136
2016-09-25 09:43:05,276,16.9757
2016-09-25 09:43:09,257,17.3953
2016-09-25 09:43:13,278,16.6975
2016-09-25 09:43:17,257,16.2452
