Date,TWD,TWS
11:27:42,318,4.1
11:27:46,322,5.3
11:27:50,324,4.8
11:27:54,315,4
11:27:59,317,4
11:28:03,317,4
11:28:07,334,3.1
11:28:11,327,2.8
11:28:15,327,2
11:28:20,326,1.9
11:28:24,323,1.9
11:28:28,324,1.6
11:28:32,327,1.4
11:28:36,324,2.4
11:28:41,319,2.8
11:28:45,315,2.8
11:28:49,311,3.1
11:28:53,306,3.6
11:28:57,309,3.7
11:29:01,310,3.1
11:29:06,308,3.2
11:29:10,309,4.1
11:29:14,313,4.4
11:29:18,316,4.2
11:29:22,320,3.3
11:29:27,310,3.2
11:29:31,309,3
11:29:35,309,3.2
11:29:39,315,3.6
11:29:43,318,3.4
11:29:48,316,3.5
11:29:52,317,3.6
11:29:56,316,3.3
11:30:09,303,4.6
11:30:13,321,6.3
11:30:17,320,5.5
11:30:26,325,8.7
11:30:34,324,7.2
11:30:38,320,5.4
11:30:47,323,6.4
11:30:51,317,6.5
11:30:55,325,6.08345
11:30:59,317,7.8
11:31:04,323,6
11:31:08,321,7.8
11:31:12,304,7
11:31:16,320,8.1
11:31:20,320,7.4
11:31:25,317,6.3
11:31:29,318,6
11:31:33,319,5.5
11:31:37,319,5.1
11:31:41,323,5.6
11:31:46,318,6.4
11:31:50,320,6.2
11:31:54,320,6.8
11:31:58,326,5.3
11:32:03,305,5.3
11:32:07,324,4.9
11:32:11,317,5.6
11:35:08,321,5.45
11:35:19,323,6.375
11:35:23,320,6.975
11:35:27,320,7.3
11:35:31,323,5.3
11:35:35,324,5.725
11:35:57,318,5.2
11:36:01,320,5.225
11:36:05,321,5.6
11:36:09,324,5.6
11:36:37,319,7.325
11:36:41,320,9.075
11:36:45,323,8.775
11:36:49,322,8.625
11:36:54,319,7.55
11:36:58,319,7.575
11:37:02,317,9.125
11:37:06,321,7.35
11:37:10,318,7.95
11:37:14,318,5.55
11:37:18,318,5.375
11:37:22,323,5.925
11:37:26,321,6.625
11:37:30,315,5.9
11:37:34,315,5.15
11:37:39,319,4.775
11:37:43,316,5.15
11:37:47,317,5.725
11:37:51,316,6
11:37:55,318,5.825
11:37:59,319,5.225
11:38:03,319,5
11:38:08,324,4.825
11:38:12,315,4.3
11:38:14,313,3.725
11:38:18,319,4.3
11:38:22,317,3.95
11:38:26,316,3.2
11:38:30,319,2.55
11:38:34,316,2.25
11:38:38,319,4.975
11:38:43,320,5
11:38:47,321,5.4
11:38:51,320,5.425
11:38:55,321,5.425
11:38:59,319,5.425
11:39:03,323,5.9
11:39:07,321,6.35
11:39:16,319,5
11:39:20,318,5.175
11:39:24,322,5.325
11:39:28,322,5.45
11:39:32,318,5.375
11:39:36,317,5.5
11:39:41,320,5.15
11:39:45,325,5.2
11:39:47,321,4.875
11:39:51,318,4.725
11:39:57,325,4.775
11:40:01,324,4.6
11:40:06,318,4.575
11:40:12,321,3.375
11:40:18,316,3.1
11:40:22,319,3.25
11:40:27,316,3.25
11:40:31,317,4.1
11:40:35,316,3.6
11:40:39,319,3.3
11:40:43,323,2.55
11:40:48,322,0.625
11:40:52,316,2.125
11:41:02,318,4.875
11:41:06,320,4.95
11:41:11,320,3.725
11:41:15,322,3.3
11:41:19,318,2.9
11:41:23,319,3.875
11:41:28,321,4.475
11:41:32,322,5.55
11:41:36,319,7.35
11:41:40,316,7.575
11:41:44,324,6.4
11:41:49,319,5.35
11:41:53,318,5.3
11:41:57,319,5.25
11:42:01,320,5.775
11:42:06,318,6.05
11:42:10,320,5.7
11:42:23,314,6.475
11:42:31,317,10.3
11:42:42,317,5.675
11:42:46,320,5.625
11:42:51,314,5.3
11:42:59,312,6.325
11:43:12,319,5.975
11:43:17,315,5.825
11:43:21,317,6.05
11:43:26,319,6.075
11:43:30,323,5.825
11:43:35,321,5.9
11:43:40,322,5.5
11:43:44,321,5.475
11:43:49,321,5.45
11:43:53,321,5.35
11:43:58,322,3.9
11:44:02,318,3.85
11:44:07,318,3.45
11:44:11,314,4.5
11:44:24,317,4.475
11:44:29,316,4.325
11:44:36,319,4.6
11:44:40,313,3.7
11:44:47,314,4.3
11:44:52,315,3.7
11:44:56,316,3.9
11:45:03,318,3.375
11:45:08,318,3.425
11:45:15,316,4.5
11:45:19,319,4.825
11:45:24,319,4.6
11:45:29,320,4.6
11:45:33,319,3.65
11:45:38,323,4.325
11:45:43,321,5.075
11:45:47,320,5.05
11:45:52,317,5.325
11:45:57,316,5.8
11:46:01,321,5.875
11:46:06,319,5.55
11:46:11,322,5.775
11:46:15,321,5.525
11:46:20,316,6.125
11:46:25,319,5.975
11:46:29,317,5.725
11:46:34,323,5.45
11:46:39,316,5.4
11:46:59,318,4.8
11:47:03,312,4.875
11:47:08,315,5.225
11:47:13,312,5.175
11:47:20,315,5.95
11:47:24,326,5.275
11:47:29,316,4.5
11:47:34,319,5
11:47:39,313,5.075
11:47:43,313,5.275
11:47:52,321,5.475
11:47:57,319,5.3
11:48:02,319,4.375
11:48:06,317,3.975
11:48:11,316,4.425
11:48:16,320,4.95
11:48:21,319,5.525
11:48:25,321,5.875
11:48:30,315,4.6
11:48:35,316,5.225
11:48:40,318,5.35
11:48:44,325,5.425
11:48:49,319,5.425
11:48:54,319,7
11:49:03,313,5.8
11:49:08,313,5.375
11:49:15,312,5.2
11:49:24,321,5.1
11:49:29,323,7.2
11:49:34,322,6.4
11:49:39,320,6.35
11:49:44,325,5.575
11:49:49,323,5.55
11:49:54,322,5.6
11:49:58,319,6.2
11:50:04,323,5.9
11:50:11,319,5.425
11:50:22,313,5.3
11:50:27,312,5.1
11:50:32,314,4.575
11:50:37,317,4.725
11:50:42,318,4.425
11:50:47,314,3.725
11:50:52,315,3.975
11:50:57,317,3.55
11:51:02,314,3.3
11:51:07,317,3.35
11:51:12,317,3.5
11:51:17,318,2.875
11:51:22,317,2.125
11:51:27,317,2.45
11:51:32,318,3.225
11:51:37,317,2.525
11:51:42,314,2.925
11:51:47,320,3.925
11:51:52,318,5.225
11:51:57,323,4.975
11:52:02,318,5.5
11:52:07,319,4.7
11:52:12,314,3.825
11:52:17,321,4.55
11:52:22,321,5.3
11:52:27,323,6.35
11:52:32,319,5.425
11:52:37,324,7.05
11:52:42,317,8.175
11:52:47,318,6.225
11:52:52,319,7.5
11:52:56,326,6.95
11:53:02,322,5.45
11:53:07,322,5.35
11:53:12,322,5.475
11:53:17,324,5.95
11:53:22,319,5.8
11:53:27,318,4.95
11:53:32,316,4.55
11:53:37,318,5.425
11:53:42,322,6.375
11:53:47,317,6.475
11:53:52,321,5.925
11:53:57,319,7.25
11:54:02,316,7.15
11:54:07,319,6.375
11:54:12,320,5.325
11:54:17,317,5.3
11:54:22,318,5.3
11:54:27,318,4.325
11:54:39,319,5.3
11:54:44,316,5.325
11:54:49,323,6.125
11:54:54,320,6.6
11:55:00,320,5.9
11:55:05,324,6.125
11:55:10,321,5.525
11:55:15,320,5.075
11:55:20,324,5.4
11:55:25,319,5.6
11:55:30,322,5.375
11:55:36,322,5.575
11:55:41,321,5.6
11:55:46,320,4.55
11:55:51,317,3.85
11:55:56,323,4.35
11:56:01,320,3.825
11:56:07,319,3.6
11:56:12,315,3.575
11:56:17,315,3.175
11:56:22,323,4.3
11:56:27,320,4.825
11:56:33,318,5.3
11:56:38,320,5.975
11:56:43,322,5.375
11:56:48,322,5.325
11:56:53,318,5.65
11:56:58,324,7.175
11:57:04,321,6.1
11:57:09,321,5.525
11:57:14,322,5.375
11:57:19,319,6.75
11:57:24,320,5.7
11:57:29,323,7.4
11:57:35,319,6.25
11:57:40,315,5.625
11:57:47,321,4.675
11:57:53,321,5.075
11:57:58,321,4.875
11:58:05,314,4.4
11:58:11,315,4.3
11:58:16,316,4.8
11:58:21,321,5.425
11:58:27,319,5.375
11:58:32,319,6.325
11:58:37,322,5.825
11:58:42,323,5.1
11:58:47,323,4.325
11:58:53,321,4.775
11:58:58,319,4.4
11:59:03,323,4.1
11:59:09,321,4.95
11:59:14,319,4.6
11:59:19,320,3.625
11:59:25,313,3.375
11:59:30,316,3.2
11:59:35,319,3.75
11:59:40,321,3.975
11:59:46,322,4.375
11:59:51,319,5.4
11:59:56,322,5.625
12:00:02,317,6.325
12:00:07,320,6.4
12:00:12,318,5.625
12:00:18,320,4.95
12:00:23,321,5.4
12:00:28,321,7.075
12:00:34,320,6.775
12:00:39,319,7.75
12:00:44,316,8.375
12:00:50,320,6.5
12:00:55,324,5.75
12:01:00,318,5.225
12:01:06,319,4.95
12:01:11,320,4.675
12:01:17,324,4.775
12:01:27,323,7.175
12:01:32,318,7.95
12:01:38,318,5.175
12:01:43,313,4.875
12:01:49,325,5.325
12:01:54,323,5.65
12:01:59,316,5.425
12:02:10,319,4.925
12:02:16,320,5.325
12:02:21,317,5.275
12:02:26,324,5.275
12:02:32,319,5.275
12:02:45,322,8.1
12:02:51,320,7.6
12:02:57,318,7.475
12:03:02,322,5.675
12:03:08,322,5.825
12:03:13,320,6.475
12:03:21,315,4.6
12:03:27,319,4.95
12:03:32,321,5.325
12:03:38,325,5.325
12:03:46,316,4.4
12:03:51,319,3.9
12:03:57,321,4.65
12:04:02,315,4.175
12:04:08,318,4.3
12:04:14,325,4.9
12:04:19,320,5.2
12:04:25,324,5.025
12:04:30,320,4.875
12:04:36,320,5.375
12:04:42,317,5.7
12:04:47,323,5.575
12:04:53,318,5
12:04:59,322,4.925
12:05:04,319,5.125
12:05:10,322,4.975
12:05:15,318,7.65
12:05:21,323,6.35
12:05:27,320,7.725
12:05:32,317,6.6
12:05:38,323,6
12:05:43,319,5.425
12:05:49,321,4.825
12:05:55,318,5.475
12:06:06,320,5.425
12:06:11,319,4.775
12:06:17,318,5.45
12:06:23,324,5.325
12:06:28,315,4.775
12:06:34,320,5.1
12:06:40,321,6.175
12:06:45,321,6.65
12:06:50,317,5.375
12:06:56,318,4.725
12:07:02,313,3.7
12:07:07,316,4.85
12:07:13,319,4.7
12:07:24,315,3.375
12:07:30,319,5.25
12:07:35,323,4.05
12:07:41,312,3.95
12:07:49,321,3.625
12:07:55,315,3.025
12:08:01,316,5.125
12:08:09,312,5.025
12:08:12,315,4.875
12:08:17,312,4.6
12:08:23,322,4.375
12:08:29,321,3.925
12:08:35,315,3.675
12:08:43,323,4.45
12:08:49,316,5.35
12:08:55,316,5.4
12:09:01,318,4.925
12:09:07,315,3.875
12:09:13,312,3.875
12:09:15,312,3.75
12:09:21,323,4.525
12:09:27,318,5.125
12:09:33,316,6.025
12:09:39,322,5.4
12:09:45,314,5.025
12:09:50,320,5.175
12:09:56,325,5.4
12:10:02,322,4.95
12:10:08,325,5.025
12:10:14,316,4.825
12:10:22,314,3.325
12:10:28,322,3.25
12:10:34,317,3.225
12:10:40,320,2.925
12:10:46,320,3.45
12:10:51,320,4.925
12:10:57,321,6.5
12:11:03,320,6.275
12:11:09,320,5.2
12:11:16,324,4.975
12:11:22,320,5.075
12:11:27,319,5.4
12:11:33,321,4.525
12:11:39,326,5.525
12:11:45,325,5.75
12:11:51,322,5.35
12:11:57,320,4.8
12:12:03,317,6.175
12:12:09,320,5.7
12:12:15,316,5.45
12:12:21,320,5.175
12:12:27,321,5.25
12:12:32,319,5.4
12:12:38,322,5.5
12:12:44,321,6.825
12:12:51,323,6.425
12:12:57,314,5.4
12:13:03,316,5.05
12:13:09,315,5.425
12:13:15,324,5.175
12:13:21,319,4.05
12:13:26,319,5.15
12:13:32,322,5.6
12:13:38,317,5.375
12:13:44,327,5.35
12:13:50,319,5.975
12:13:56,318,6.625
12:14:02,326,5.975
12:14:08,315,5.325
12:14:14,322,3.5
12:14:20,315,3.3
12:14:26,317,3.3
12:14:32,319,3.7
12:14:38,317,4
12:14:44,317,3.35
12:14:50,320,3.5
12:14:56,319,4.2
12:15:02,321,3.975
12:15:08,324,3.6
12:15:14,320,3.7
12:15:20,316,3.275
12:15:26,318,3.525
12:15:32,320,4.275
12:15:38,317,3.55
12:15:44,319,3.425
12:15:56,315,2.75
12:16:02,316,3.75
12:16:08,321,4.675
12:16:14,323,5.275
12:16:20,319,4.9
12:16:26,324,4.975
12:16:32,321,5.4
12:16:38,318,4.9
12:16:47,312,3.125
12:16:53,322,3.525
12:16:59,315,3.325
12:17:05,315,2.85
12:17:11,315,1.55
12:17:17,314,1.625
12:17:23,313,1.65
12:17:32,325,1.4
12:17:44,317,2.35
12:17:50,321,3.1
12:17:56,312,2.9
12:18:02,313,3.175
12:18:08,323,3.35
12:18:14,320,4.2
12:18:21,320,3.875
12:18:27,312,3.525
12:18:33,321,3.7
12:18:40,315,3.775
12:18:46,315,3.4
12:18:52,322,3.6
12:18:58,313,3.625
12:19:10,316,3.15
12:19:31,319,2.525
12:19:38,316,2.6
12:19:44,315,3.275
12:19:50,313,3.5
12:19:57,325,5.6
12:20:03,324,6.125
12:20:10,322,5.2
12:20:22,325,5.325
12:20:29,323,4.975
12:20:32,326,4.8
12:20:38,322,4.85
12:20:44,313,4.2
12:20:57,312,4.65
12:21:03,323,3.675
12:21:09,322,3.625
12:21:16,315,4.95
12:21:22,316,4.6
12:21:31,311,3.35
12:21:37,313,3.4
12:21:44,313,2.35
12:21:50,320,2.675
12:22:11,313,3.7
12:22:17,317,3.15
12:22:24,316,1.975
12:22:30,318,3.15
12:22:36,319,3.3
12:22:43,319,2.95
12:22:49,319,2.4
12:22:55,321,2.9
12:23:02,317,4.025
12:23:24,312,2.55
12:23:36,313,3.125
12:23:43,316,3.55
12:23:49,318,3.35
12:23:56,314,3.475
12:24:02,320,3.375
12:24:09,321,3.875
12:24:15,314,3.325
12:24:22,317,3.475
12:24:29,320,4.175
12:24:35,316,4.85
12:24:41,315,4.975
12:24:48,315,4.775
12:24:54,318,4.575
12:25:01,314,4.825
12:25:08,318,4.85
12:25:17,320,5.7
12:25:24,315,4.875
12:25:31,320,4.225
12:25:37,320,4.575
12:25:43,319,4.45
12:25:50,323,4.575
12:25:56,324,5.15
12:26:03,320,6.7
12:26:09,316,6.6
12:26:16,317,5.275
12:26:23,319,5.15
12:26:29,319,5.25
12:26:35,316,4.075
12:26:51,318,5.175
12:27:00,325,5.5
12:27:09,317,7.95
12:27:16,322,6.175
12:27:26,315,4.725
12:27:32,323,5.5
12:27:38,316,6.675
12:27:45,319,5.725
12:27:54,316,4.4
12:28:01,312,4.025
12:28:08,322,5.075
12:28:14,320,4.925
12:28:21,320,3.55
12:28:33,318,4.9
12:28:40,317,4.975
12:28:47,318,2.8
12:28:53,321,2
12:28:59,319,3.175
12:29:06,320,4.325
12:29:12,323,4.35
12:29:19,320,3.95
12:29:25,321,4.15
12:29:32,317,3.65
12:29:38,316,3.575
12:29:48,323,3.8
12:29:54,313,3.9
12:30:01,318,3.775
12:30:07,322,3.65
12:30:14,318,3.075
12:30:20,320,4.425
12:30:33,323,6.7
12:30:39,319,6.7
12:30:45,322,5.875
12:30:52,320,5.75
12:30:58,326,5.425
12:31:05,314,4.05
12:31:11,316,4.05
12:31:18,313,2.625
12:31:33,326,3.525
12:32:01,325,3.8
12:32:08,319,3.775
12:32:14,319,3.8
12:32:20,318,5.425
12:32:26,314,5.45
12:32:33,325,5.45
12:32:39,318,5
12:32:45,323,5.25
12:32:52,325,5.275
12:32:58,319,5.525
12:33:04,321,6.575
12:33:11,315,5.5
12:33:17,320,4.675
12:33:24,315,3.8
12:33:30,318,3.45
12:33:36,327,4.35
12:33:40,314,4.475
12:33:46,322,4.675
12:33:53,322,5.075
12:33:59,319,4.95
12:34:05,319,4.775
12:34:11,322,4.225
12:34:18,315,3.45
12:34:24,320,3.825
12:34:30,315,3.7
12:34:49,311,4.6
12:34:55,318,3.9
12:35:02,320,4.45
12:35:08,321,4.15
12:35:15,311,4.9
12:35:21,323,5.25
12:35:34,318,4.275
12:35:40,313,4.675
12:35:47,311,4.65
12:35:53,320,4.45
12:35:59,313,3.975
12:36:05,321,4.725
12:36:11,315,5.25
12:36:18,318,5.375
12:36:24,319,4.95
12:36:30,320,4.8
12:36:36,322,4.075
12:36:42,320,4.6
12:36:52,316,4.85
12:36:58,322,5.225
12:37:04,319,5.325
12:37:11,323,5.275
12:37:17,326,5.35
12:37:23,314,3.8
12:37:36,321,4.475
12:37:42,314,4.35
12:37:48,313,4.85
12:37:55,317,5.575
12:38:01,313,4.35
12:38:10,311,5.125
12:38:17,318,5.15
12:38:26,323,5.725
12:38:32,319,5.225
12:38:41,321,3.975
12:38:48,322,4.65
12:38:54,319,4.875
12:39:06,320,4.95
12:39:13,320,5.275
12:39:19,327,5.4
12:39:25,313,5.125
12:39:31,320,4.825
12:39:38,322,4.65
12:39:44,320,4.575
12:39:59,320,3.825
12:40:05,319,4.175
12:40:15,327,4.975
12:40:21,315,4.1
12:40:27,321,5.075
12:40:33,313,5.3
12:40:39,311,4.55
12:40:46,323,4.55
12:40:51,319,5.425
12:41:01,321,5.225
12:41:07,316,3.675
12:41:13,321,4.7
12:41:19,320,4.325
12:41:25,322,3.725
12:41:31,316,3.35
12:41:38,315,4.075
12:41:47,319,3.725
12:41:53,317,3.9
12:42:02,311,3.275
12:42:09,319,3.875
12:42:15,316,5.125
12:42:21,321,5.025
12:42:27,317,5.15
12:42:33,316,3.75
12:42:40,316,0.45
12:42:46,317,0.05
12:42:52,318,1.85
12:42:58,313,3.45
12:43:04,320,5.275
12:43:10,316,5.425
12:43:16,320,5.875
12:43:22,318,6.275
12:43:28,322,5.75
12:43:34,323,5.375
12:43:41,313,5.3
12:43:47,324,5.35
12:43:53,314,4.95
12:44:00,316,5.9
12:44:06,317,5.35
12:44:12,320,5.325
12:44:19,319,5.05
12:44:25,322,4.575
12:44:31,321,4.75
12:44:37,322,4.9
12:44:43,320,5.6
12:44:49,324,5.45
12:44:55,319,5.75
12:45:05,318,5.25
12:45:11,316,4.875
12:45:17,319,5.825
12:45:23,321,5.375
12:45:29,316,6.575
12:45:35,321,7.075
12:45:41,320,5.925
12:45:47,320,5.25
12:45:53,316,4.45
12:45:59,322,4.95
12:46:05,316,4.55
12:46:11,323,3.9
12:46:17,316,4.075
12:46:23,318,4.925
12:46:29,318,5.425
12:46:35,316,5.325
12:46:41,311,4.725
12:46:47,322,5.5
12:46:53,321,5.35
12:46:59,320,5.625
12:47:06,323,5.4
12:47:12,319,5.55
12:47:33,313,5.35
12:47:39,322,4.675
12:47:45,323,5.225
12:47:52,321,6.175
12:47:58,320,6.625
12:48:04,318,6.625
12:48:10,322,5.425
12:48:16,311,4.55
12:48:23,323,4.15
12:48:29,313,4.225
12:48:35,316,4.775
12:48:41,312,4.5
12:48:47,321,3.4
12:48:53,311,4.075
12:49:00,313,4.775
12:49:06,327,4.9
12:49:15,320,4.7
12:49:22,314,3.775
12:49:28,313,3
12:49:34,317,3.125
12:49:40,318,3.85
12:49:47,315,4.5
12:49:53,318,5.175
12:49:59,320,5.5
12:50:05,322,6.15
12:50:11,321,7.025
12:50:20,323,5.35
12:50:27,326,5.35
12:50:33,320,5.5
12:50:39,320,5.025
12:50:45,315,4.95
12:50:51,322,4.775
12:50:57,322,5.875
12:51:03,324,6.2
12:51:09,324,5.275
12:51:15,322,5.325
12:51:24,324,6.1
12:51:31,324,7.65
12:51:37,317,6.775
12:51:43,314,4.475
12:51:49,318,3.75
12:51:55,326,4.3
12:52:01,320,4.925
12:52:08,321,5.45
12:52:16,320,5.775
12:52:23,320,6.35
12:52:28,321,5.8
12:52:34,321,6.325
12:52:41,321,5.25
12:52:47,320,5.15
12:52:53,317,4.05
12:52:59,314,2.825
12:53:06,317,5.4
12:53:12,319,5.6
12:53:18,321,5
12:53:24,311,5.625
12:53:30,326,7.075
12:53:33,326,6.075
12:53:40,322,5.4
12:53:46,326,5.475
12:53:52,320,6.325
12:53:59,318,6.475
12:54:11,320,6.325
12:54:17,315,6.15
12:54:23,319,4.775
12:54:29,316,4.575
12:54:35,315,3.15
12:54:41,311,2.825
12:54:47,319,2.825
12:54:54,319,5.15
12:55:03,319,4.275
12:55:09,315,3.975
12:55:15,311,4
12:55:22,310,4.35
12:55:31,319,4.2
12:55:37,314,4.725
12:55:59,317,5.675
12:56:05,313,7.1
12:56:23,314,5.35
12:56:32,322,6
12:56:38,316,5.675
12:56:45,320,7.5
12:56:51,318,5.375
12:56:57,320,4.4
12:57:03,319,5.475
12:57:09,319,5.45
12:57:16,321,4.4
12:57:22,321,3.725
12:57:28,317,4.05
12:57:34,318,3.725
12:57:40,317,5.175
12:57:46,321,6.25
12:57:52,320,5.375
12:57:59,323,5.05
12:58:05,318,4
12:58:11,324,4.975
12:58:17,323,4.225
12:58:23,320,3.875
12:58:29,314,4.075
12:58:41,316,4.55
12:58:47,313,4.15
12:58:53,314,5.05
12:58:59,313,4.35
12:59:08,318,3.375
12:59:14,326,5.2
12:59:21,317,5.4
12:59:26,325,5.55
12:59:32,316,5.35
12:59:38,322,5.5
12:59:54,315,5.375
13:00:00,317,4.025
13:00:06,315,4.225
13:00:12,314,4.075
13:00:19,321,5.425
13:00:25,316,5.4
13:00:31,320,4.175
13:00:37,316,4.025
13:00:43,327,5.275
13:00:49,320,4.325
13:00:55,324,5.075
13:01:01,315,4.8
13:01:08,316,4.8
13:01:14,324,3.8
13:01:20,317,4.15
13:01:26,321,4.075
13:01:41,310,3.65
13:01:54,316,3.3
13:02:00,316,3.625
13:02:06,316,3.3
13:02:12,322,4.35
13:02:18,322,4.425
13:02:34,320,3.775
13:03:11,311,3.45
13:03:17,315,3.35
13:03:23,318,3.475
13:03:29,315,3.475
13:03:35,319,4.425
13:03:41,310,3.975
13:03:47,316,3.6
13:03:54,317,3.225
13:04:00,321,4.175
13:04:06,316,3.45
13:04:12,318,3.55
13:04:17,323,3.45
13:04:23,320,3.75
13:04:29,321,2.275
13:04:35,320,2.1
13:04:42,321,2.375
13:04:48,319,2.95
13:04:54,316,2.725
13:05:00,313,2.95
13:05:06,314,3.225
13:05:13,315,3.225
13:05:19,318,2.625
13:05:25,316,2.45
13:05:31,323,4.8
13:05:38,324,5.55
13:05:44,320,5.4
13:05:50,324,6.95
13:05:56,324,5.775
13:06:06,314,3.95
13:06:12,324,5.55
13:06:18,324,5.625
13:06:24,319,7.1
13:06:30,318,5.025
13:06:37,323,4.025
13:06:43,311,3.175
13:06:49,314,4.525
13:06:55,319,3.925
13:07:01,318,3.95
13:07:08,314,4.1
13:07:14,311,5
13:07:23,314,4.8
13:07:30,319,3.5
13:07:36,321,3.3
13:07:42,320,2
13:07:48,318,3.175
13:07:54,318,3.925
13:08:01,320,3.75
13:08:07,323,3.375
13:08:13,315,3.05
13:08:19,321,3.85
13:08:25,321,3.65
13:08:31,325,4.8
13:08:38,321,5.25
13:08:44,320,5.175
13:08:50,322,5.45
13:08:56,321,5.35
13:09:02,321,6.95
13:09:09,321,5.525
13:09:15,320,5.55
13:09:21,322,5.625
13:09:27,317,5.025
13:09:34,319,5.225
13:09:40,322,4.775
13:09:46,319,4.35
13:09:52,320,3.825
13:09:58,321,3.725
13:10:05,317,3.85
13:10:11,320,4.85
13:10:17,319,5.325
13:10:23,319,4.85
13:10:29,323,4.675
13:10:35,324,4.95
13:10:42,319,4
13:10:48,319,3.5
13:10:54,319,4.375
13:11:00,322,4.55
13:11:06,321,4.425
13:11:12,319,3.85
13:11:18,318,4.025
13:11:24,323,4.075
13:11:30,319,4.4
13:11:37,313,3.375
13:11:43,323,3.9
13:11:49,320,3.925
13:11:55,317,3.975
13:12:01,315,3.425
13:12:07,318,3.25
13:12:14,318,3.05
13:12:20,315,3.325
13:12:25,326,5.075
13:12:31,318,4.875
13:12:38,321,3.9
13:12:44,318,2.45
13:12:50,320,3.3
13:12:56,324,4.625
13:13:02,321,5.7
13:13:08,320,5.275
13:13:14,312,5.825
13:13:20,318,5.475
13:13:27,312,3.7
13:13:33,318,2.6
13:13:39,319,1.025
13:13:45,318,0.05
13:13:51,321,0.275
13:13:57,321,3
13:14:03,317,4.875
13:14:09,319,4.9
13:14:15,318,3.825
13:14:21,321,4.075
13:14:28,320,3.85
13:14:34,326,4.825
13:14:40,317,4.775
13:14:46,311,3.825
13:14:52,318,2.875
13:14:58,320,1.525
13:15:04,321,3.625
13:15:10,318,5.275
13:15:16,312,4.675
13:15:23,323,4.275
13:15:29,314,3.675
13:15:35,314,3.675
13:15:41,313,4.875
13:15:47,314,4.85
13:15:53,314,3.925
13:15:59,313,4.275
13:16:05,315,3.875
13:16:11,310,4.725
13:16:17,321,6.5
13:16:23,312,5.275
13:16:30,315,7.675
13:16:42,325,5.4
13:16:48,324,5.3
13:16:54,319,4.95
13:17:00,318,5.025
13:17:06,322,5.425
13:17:12,315,5.2
13:17:18,313,6.025
13:17:25,321,6.8
13:17:31,322,5.75
13:17:40,325,5.425
13:17:46,316,5.15
13:17:53,321,4.275
13:17:59,320,4.55
13:18:05,313,6.9
13:18:11,314,4.975
13:18:18,320,5.225
13:18:24,325,7.7
13:18:30,316,8.05
13:18:39,313,5.7
13:18:45,321,5.65
13:18:51,314,5.2
13:18:58,313,5.175
13:19:04,323,3.425
13:19:16,326,2.925
13:19:22,322,3.825
13:19:29,320,4.3
13:19:35,319,3.95
13:19:41,320,3.75
13:19:47,316,5
13:19:53,315,4.675
13:19:59,311,4.025
13:20:05,313,2.15
13:20:12,313,2.575
13:20:18,312,3.5
13:20:24,322,2.925
13:20:30,321,4.075
13:20:36,321,4.15
13:20:42,319,4.575
13:20:54,313,3.225
13:21:01,314,4.125
13:21:07,314,3.7
13:21:13,318,3.55
13:21:19,318,4.2
13:21:25,316,3.45
13:21:31,319,3
13:21:37,316,2.2
13:21:43,316,2.625
13:21:48,320,3.1
13:21:55,317,3.2
13:22:01,311,3
13:22:07,315,2.75
13:22:13,323,3.75
13:22:19,318,3.55
13:22:35,319,3.725
13:22:41,317,2.025
13:22:47,319,2.8
13:22:53,317,2.925
13:22:59,322,5.125
13:23:05,321,5.275
13:23:12,320,5.925
13:23:18,320,7.15
13:23:24,319,5.325
13:23:30,320,5.3
13:23:36,311,5.35
13:23:42,315,5.425
13:23:48,314,5.25
13:23:55,317,5.1
13:24:01,314,5.55
13:24:07,313,4.175
13:24:13,322,3.775
13:24:16,323,4.475
13:24:25,319,4.1
13:24:31,309,3.675
13:24:40,311,3.225
13:24:46,327,2.3
13:24:52,312,3.625
13:25:01,318,3.725
13:25:07,322,3.975
13:25:14,314,3.8
13:25:26,313,4.25
13:25:35,309,5.575
13:25:42,315,5.6
13:25:48,313,4.8
13:25:54,327,5.4
13:26:00,316,5.25
13:26:06,316,5.95
13:26:13,326,6.9
13:26:19,318,6.325
13:26:25,314,5.425
13:26:31,324,4.825
13:26:37,324,5.325
13:26:43,326,5.25
13:26:53,315,5
13:26:59,324,4.475
13:27:04,310,4
13:27:11,317,4.525
13:27:17,314,5.3
13:27:23,316,5.1
13:27:29,317,4.45
13:27:44,325,4.65
13:27:51,316,4.45
13:28:06,311,5.225
13:28:16,309,5.35
13:28:23,311,7.55
13:28:29,315,8
13:28:38,311,5.5
13:28:47,312,6.625
13:28:54,310,7.95
13:29:00,319,5.775
13:29:12,317,5.65
13:29:18,313,5.55
13:29:24,314,4.925
13:29:30,312,4
13:29:36,314,3.4
13:29:42,320,4.025
13:29:51,311,4.8
13:29:58,324,4.95
13:30:04,314,5.1
13:30:10,317,4.95
13:30:16,313,3.975
13:30:23,311,4.075
13:30:29,322,4.4
13:30:35,320,4.075
13:30:41,318,3.625
13:30:47,316,3.3
13:30:53,321,4
13:30:59,320,5.675
13:31:05,328,5.45
13:31:14,319,5.2
13:31:20,319,4.1
13:31:27,316,4.1
13:31:33,316,4.15
13:31:39,322,4.875
13:31:45,322,5.475
13:31:52,315,5.525
13:32:01,327,5.15
13:32:07,320,6.475
13:32:13,326,5.25
13:32:19,321,5.7
13:32:25,323,5.45
13:32:31,315,5.35
